Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","21/11/2023 14:29 UTC"
"Last updated:","24 October 2023"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=seKzS9
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2022
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Other people in need of international protection","Stateless persons","Host Community","Others of concern"
2022,"Syrian Arab Rep.",SYR,"United Rep. of Tanzania",TZA,10,26,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,Thailand,THA,208,6,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,Togo,TGO,19,21,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,"Trinidad and Tobago",TTO,50,43,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,Tunisia,TUN,2497,0,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,Türkiye,TUR,3535898,0,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,"United Arab Emirates",ARE,475,6476,0,-,0,0,9
2022,"Syrian Arab Rep.",SYR,Uganda,UGA,28,5,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,Ukraine,UKR,517,16,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,Uruguay,URY,66,6,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,"United States of America",USA,8807,3137,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,"Venezuela (Bolivarian Republic of)",VEN,33,0,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,Yemen,YEM,2520,419,0,-,0,0,0
2022,"Syrian Arab Rep.",SYR,Zambia,ZMB,21,11,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Angola,AGO,5,0,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Egypt,EGY,5,0,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Australia,AUS,10,37,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Austria,AUT,5,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Burundi,BDI,0,0,0,-,0,0,5
2022,"United Rep. of Tanzania",TZA,Belgium,BEL,32,40,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Brazil,BRA,9,73,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Canada,CAN,184,168,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Finland,FIN,8,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,France,FRA,32,20,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,119,109,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Germany,DEU,65,286,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Greece,GRC,13,7,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,India,IND,0,12,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Indonesia,IDN,0,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Ireland,IRL,5,6,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Israel,ISR,0,8,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Italy,ITA,0,10,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Kenya,KEN,17,121,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,"Rep. of Korea",KOR,0,115,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Luxembourg,LUX,0,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Malawi,MWI,0,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Mozambique,MOZ,5,0,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Namibia,NAM,0,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,"Netherlands (Kingdom of the)",NLD,33,10,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Pakistan,PAK,0,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Poland,POL,0,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Portugal,PRT,15,0,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,"South Africa",ZAF,28,235,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Somalia,SOM,0,139,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Eswatini,SWZ,0,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Sweden,SWE,68,38,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Switzerland,CHE,14,5,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,"United Rep. of Tanzania",TZA,0,0,0,-,0,0,16
2022,"United Rep. of Tanzania",TZA,Thailand,THA,5,0,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Uganda,UGA,22,0,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,"United States of America",USA,91,432,0,-,0,0,0
2022,"United Rep. of Tanzania",TZA,Yemen,YEM,0,0,0,-,0,0,10
2022,"Turks and Caicos Islands",TCA,Ireland,IRL,5,0,0,-,0,0,0
2022,"Turks and Caicos Islands",TCA,Mali,MLI,0,6,0,-,0,0,0
2022,"Turks and Caicos Islands",TCA,"United States of America",USA,14,5,0,-,0,0,0
2022,Thailand,THA,Australia,AUS,23,2243,0,-,0,0,0
2022,Thailand,THA,Austria,AUT,0,5,0,-,0,0,0
2022,Thailand,THA,Brazil,BRA,0,41,0,-,0,0,0
2022,Thailand,THA,Canada,CAN,10,18,0,-,0,0,0
2022,Thailand,THA,Denmark,DNK,5,6,0,-,0,0,0
2022,Thailand,THA,France,FRA,18,11,0,-,0,0,0
2022,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,33,213,0,-,0,0,0
2022,Thailand,THA,Georgia,GEO,0,5,0,-,0,0,0
2022,Thailand,THA,Germany,DEU,36,23,0,-,0,0,0
2022,Thailand,THA,Israel,ISR,0,5,0,-,0,0,0
2022,Thailand,THA,Italy,ITA,0,8,0,-,0,0,0
2022,Thailand,THA,"Rep. of Korea",KOR,10,83,0,-,0,0,0
2022,Thailand,THA,Malaysia,MYS,25,17,0,-,0,0,0
2022,Thailand,THA,"Netherlands (Kingdom of the)",NLD,9,0,0,-,0,0,0
2022,Thailand,THA,"New Zealand",NZL,6,0,0,-,0,0,0
2022,Thailand,THA,Philippines,PHL,5,0,0,-,0,0,0
2022,Thailand,THA,"South Africa",ZAF,0,10,0,-,0,0,0
2022,Thailand,THA,Sweden,SWE,5,10,0,-,0,0,0
2022,Thailand,THA,"United States of America",USA,25,505,0,-,0,0,0
2022,Tibetan,TIB,Australia,AUS,10,0,0,-,0,0,0
2022,Tibetan,TIB,Belgium,BEL,5,0,0,-,0,0,0
2022,Tibetan,TIB,Nepal,NPL,12540,0,0,-,0,0,5
2022,Tajikistan,TJK,Afghanistan,AFG,0,6,0,-,0,0,0
2022,Tajikistan,TJK,Egypt,EGY,16,5,0,-,0,0,0
2022,Tajikistan,TJK,Austria,AUT,267,51,0,-,0,0,0
2022,Tajikistan,TJK,Belgium,BEL,17,25,0,-,0,0,0
2022,Tajikistan,TJK,Belarus,BLR,10,0,0,-,0,0,0
2022,Tajikistan,TJK,Canada,CAN,15,27,0,-,0,0,0
2022,Tajikistan,TJK,Cyprus,CYP,0,5,0,-,0,0,0
2022,Tajikistan,TJK,Czechia,CZE,5,0,0,-,0,0,0
2022,Tajikistan,TJK,Denmark,DNK,5,0,0,-,0,0,0
2022,Tajikistan,TJK,Finland,FIN,10,5,0,-,0,0,0
2022,Tajikistan,TJK,France,FRA,167,52,0,-,0,0,0
2022,Tajikistan,TJK,"United Kingdom of Great Britain and Northern Ireland",GBR,19,300,0,-,0,0,0
2022,Tajikistan,TJK,Georgia,GEO,5,6,0,-,0,0,0
2022,Tajikistan,TJK,Germany,DEU,1424,1256,0,-,0,0,0
2022,Tajikistan,TJK,Greece,GRC,5,0,0,-,0,0,0
2022,Tajikistan,TJK,Iceland,ISL,5,0,0,-,0,0,0
2022,Tajikistan,TJK,India,IND,0,5,0,-,0,0,0
2022,Tajikistan,TJK,Israel,ISR,0,5,0,-,0,0,0
2022,Tajikistan,TJK,Italy,ITA,5,0,0,-,0,0,0
2022,Tajikistan,TJK,Jordan,JOR,0,15,0,-,0,0,0
2022,Tajikistan,TJK,Kyrgyzstan,KGZ,0,27,0,-,0,0,0
2022,Tajikistan,TJK,"Rep. of Korea",KOR,0,61,0,-,0,0,0
2022,Tajikistan,TJK,Lithuania,LTU,87,23,0,-,0,0,0
2022,Tajikistan,TJK,Luxembourg,LUX,0,5,0,-,0,0,0
2022,Tajikistan,TJK,Latvia,LVA,14,0,0,-,0,0,0
2022,Tajikistan,TJK,"Rep. of Moldova",MDA,37,21,0,-,0,0,0
2022,Tajikistan,TJK,Mexico,MEX,0,13,0,-,0,0,0
2022,Tajikistan,TJK,"Netherlands (Kingdom of the)",NLD,76,50,0,-,0,0,0
2022,Tajikistan,TJK,Norway,NOR,12,5,0,-,0,0,0
2022,Tajikistan,TJK,Pakistan,PAK,7,0,0,-,0,0,0
2022,Tajikistan,TJK,Poland,POL,233,82,0,-,0,0,0
2022,Tajikistan,TJK,Portugal,PRT,5,0,0,-,0,0,0
2022,Tajikistan,TJK,Romania,ROU,6,0,0,-,0,0,0
2022,Tajikistan,TJK,"Russian Federation",RUS,30,19,0,-,0,0,0
2022,Tajikistan,TJK,Spain,ESP,21,0,0,-,0,0,0
2022,Tajikistan,TJK,Sweden,SWE,79,67,0,-,0,0,0
2022,Tajikistan,TJK,Switzerland,CHE,32,9,0,-,0,0,0
2022,Tajikistan,TJK,"Trinidad and Tobago",TTO,0,11,0,-,0,0,0
2022,Tajikistan,TJK,Ukraine,UKR,17,37,0,-,0,0,0
2022,Tajikistan,TJK,"United States of America",USA,320,1453,0,-,0,0,0
2022,Turkmenistan,TKM,Egypt,EGY,5,0,0,-,0,0,0
2022,Turkmenistan,TKM,Austria,AUT,9,0,0,-,0,0,0
2022,Turkmenistan,TKM,Belgium,BEL,11,5,0,-,0,0,0
2022,Turkmenistan,TKM,Brazil,BRA,0,5,0,-,0,0,0
2022,Turkmenistan,TKM,Bulgaria,BGR,36,0,0,-,0,0,0
2022,Turkmenistan,TKM,Canada,CAN,7,0,0,-,0,0,0
2022,Turkmenistan,TKM,Cyprus,CYP,0,12,0,-,0,0,0
2022,Turkmenistan,TKM,Czechia,CZE,7,0,0,-,0,0,0
2022,Turkmenistan,TKM,Denmark,DNK,5,0,0,-,0,0,0
2022,Turkmenistan,TKM,Estonia,EST,5,0,0,-,0,0,0
2022,Turkmenistan,TKM,Finland,FIN,5,0,0,-,0,0,0
2022,Turkmenistan,TKM,France,FRA,48,5,0,-,0,0,0
2022,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,21,55,0,-,0,0,0
2022,Turkmenistan,TKM,Georgia,GEO,0,8,0,-,0,0,0
2022,Turkmenistan,TKM,Germany,DEU,1084,128,0,-,0,0,0
2022,Turkmenistan,TKM,Greece,GRC,7,5,0,-,0,0,0
2022,Turkmenistan,TKM,Israel,ISR,0,5,0,-,0,0,0
2022,Turkmenistan,TKM,Italy,ITA,5,0,0,-,0,0,0
2022,Turkmenistan,TKM,Kyrgyzstan,KGZ,5,6,0,-,0,0,0
2022,Turkmenistan,TKM,Luxembourg,LUX,5,0,0,-,0,0,0
2022,Turkmenistan,TKM,"Rep. of Moldova",MDA,36,5,0,-,0,0,0
2022,Turkmenistan,TKM,"Netherlands (Kingdom of the)",NLD,411,22,0,-,0,0,0
2022,Turkmenistan,TKM,Nigeria,NGA,5,0,0,-,0,0,0
2022,Turkmenistan,TKM,Norway,NOR,7,5,0,-,0,0,0
2022,Turkmenistan,TKM,Peru,PER,5,5,0,-,0,0,0
2022,Turkmenistan,TKM,Poland,POL,129,17,0,-,0,0,0
2022,Turkmenistan,TKM,Portugal,PRT,9,0,0,-,0,0,0
2022,Turkmenistan,TKM,Romania,ROU,21,0,0,-,0,0,0
2022,Turkmenistan,TKM,"Russian Federation",RUS,79,5,0,-,0,0,0
2022,Turkmenistan,TKM,Spain,ESP,12,10,0,-,0,0,0
2022,Turkmenistan,TKM,Sweden,SWE,24,16,0,-,0,0,0
2022,Turkmenistan,TKM,Switzerland,CHE,23,7,0,-,0,0,0
2022,Turkmenistan,TKM,Ukraine,UKR,6,0,0,-,0,0,0
2022,Turkmenistan,TKM,"United States of America",USA,208,537,0,-,0,0,0
2022,Timor-Leste,TLS,Australia,AUS,6,638,0,-,0,0,0
2022,Timor-Leste,TLS,"United Kingdom of Great Britain and Northern Ireland",GBR,0,14,0,-,0,0,0
2022,Timor-Leste,TLS,Germany,DEU,0,14,0,-,0,0,0
2022,Timor-Leste,TLS,Portugal,PRT,0,7,0,-,0,0,0
2022,Timor-Leste,TLS,"United States of America",USA,0,17,0,-,0,0,0
2022,Togo,TGO,Algeria,DZA,0,19,0,-,0,0,0
2022,Togo,TGO,Austria,AUT,6,7,0,-,0,0,0
2022,Togo,TGO,Belgium,BEL,127,180,0,-,0,0,0
2022,Togo,TGO,Benin,BEN,0,28,0,-,0,0,0
2022,Togo,TGO,"Burkina Faso",BFA,6,0,0,-,0,0,0
2022,Togo,TGO,Brazil,BRA,69,514,0,-,0,0,0
2022,Togo,TGO,Canada,CAN,80,104,0,-,0,0,0
2022,Togo,TGO,Cameroon,CMR,18,19,0,-,0,0,0
2022,Togo,TGO,Cyprus,CYP,0,22,0,-,0,0,0
2022,Togo,TGO,Ecuador,ECU,0,5,0,-,0,0,0
2022,Togo,TGO,Finland,FIN,5,0,0,-,0,0,0
2022,Togo,TGO,France,FRA,1157,139,0,-,0,0,0
2022,Togo,TGO,Gabon,GAB,5,0,0,-,0,0,0
2022,Togo,TGO,Gambia,GMB,13,0,0,-,0,0,0
2022,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,18,30,0,-,0,0,0
2022,Togo,TGO,Germany,DEU,914,352,0,-,0,0,0
2022,Togo,TGO,Ghana,GHA,3405,72,0,-,0,0,0
2022,Togo,TGO,Greece,GRC,108,40,0,-,0,0,0
2022,Togo,TGO,Guinea,GIN,8,0,0,-,0,0,0
2022,Togo,TGO,"Cote d'Ivoire",CIV,18,5,0,-,0,0,0
2022,Togo,TGO,Ireland,IRL,23,40,0,-,0,0,0
2022,Togo,TGO,Israel,ISR,0,6,0,-,0,0,0
2022,Togo,TGO,Italy,ITA,723,106,0,-,0,0,0
2022,Togo,TGO,Liberia,LBR,5,0,0,-,0,0,0
2022,Togo,TGO,Lebanon,LBN,0,5,0,-,0,0,0
2022,Togo,TGO,Luxembourg,LUX,8,5,0,-,0,0,0
2022,Togo,TGO,Mauritania,MRT,17,171,0,-,0,0,0
2022,Togo,TGO,Mexico,MEX,19,109,0,-,0,0,0
2022,Togo,TGO,Mali,MLI,31,0,0,-,0,0,0
2022,Togo,TGO,Morocco,MAR,0,8,0,-,0,0,0
2022,Togo,TGO,Malta,MLT,5,6,0,-,0,0,0
2022,Togo,TGO,"Netherlands (Kingdom of the)",NLD,20,0,0,-,0,0,0
2022,Togo,TGO,Niger,NER,5,20,0,-,0,0,0
2022,Togo,TGO,Nigeria,NGA,27,5,0,-,0,0,0
2022,Togo,TGO,Portugal,PRT,8,0,0,-,0,0,0
2022,Togo,TGO,"South Africa",ZAF,12,12,0,-,0,0,0
2022,Togo,TGO,Senegal,SEN,0,8,0,-,0,0,0
2022,Togo,TGO,Spain,ESP,7,20,0,-,0,0,0
2022,Togo,TGO,Switzerland,CHE,496,13,0,-,0,0,0
2022,Togo,TGO,Tunisia,TUN,0,13,0,-,0,0,0
2022,Togo,TGO,"United States of America",USA,508,806,0,-,0,0,0
2022,Tonga,TON,Australia,AUS,30,1298,0,-,0,0,0
2022,Tonga,TON,Fiji,FJI,0,5,0,-,0,0,0
2022,Tonga,TON,"New Zealand",NZL,0,5,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,Belgium,BEL,0,10,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,Brazil,BRA,0,13,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,Canada,CAN,48,77,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,105,226,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,Germany,DEU,5,0,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,Ireland,IRL,0,5,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,Mexico,MEX,5,5,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,"Netherlands (Kingdom of the)",NLD,94,15,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,Spain,ESP,5,10,0,-,0,0,0
2022,"Trinidad and Tobago",TTO,"Trinidad and Tobago",TTO,0,0,0,-,0,5433,789
2022,"Trinidad and Tobago",TTO,"United States of America",USA,34,266,0,-,0,0,0
2022,Tunisia,TUN,Albania,ALB,5,0,0,-,0,0,0
2022,Tunisia,TUN,Egypt,EGY,5,0,0,-,0,0,0
2022,Tunisia,TUN,Argentina,ARG,0,5,0,-,0,0,0
2022,Tunisia,TUN,Australia,AUS,7,5,0,-,0,0,0
2022,Tunisia,TUN,Austria,AUT,18,2478,0,-,0,0,0
2022,Tunisia,TUN,Belgium,BEL,58,175,0,-,0,0,0
2022,Tunisia,TUN,Brazil,BRA,8,200,0,-,0,0,0
2022,Tunisia,TUN,"Bosnia and Herzegovina",BIH,0,0,0,-,0,0,5
2022,Tunisia,TUN,Bulgaria,BGR,5,14,0,-,0,0,0
2022,Tunisia,TUN,Canada,CAN,92,148,0,-,0,0,0
2022,Tunisia,TUN,Cyprus,CYP,0,5,0,-,0,0,0
2022,Tunisia,TUN,Denmark,DNK,5,10,0,-,0,0,0
2022,Tunisia,TUN,Finland,FIN,5,10,0,-,0,0,0
2022,Tunisia,TUN,France,FRA,603,223,0,-,0,0,0
2022,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,73,217,0,-,0,0,0
2022,Tunisia,TUN,Germany,DEU,495,1265,0,-,0,0,0
2022,Tunisia,TUN,Greece,GRC,32,5,0,-,0,0,0
2022,Tunisia,TUN,Croatia,HRV,0,9,0,-,0,0,0
2022,Tunisia,TUN,Hungary,HUN,7,0,0,-,0,0,0
2022,Tunisia,TUN,Iceland,ISL,5,0,0,-,0,0,0
2022,Tunisia,TUN,Ireland,IRL,5,54,0,-,0,0,0
2022,Tunisia,TUN,Iraq,IRQ,0,5,0,-,0,0,0
2022,Tunisia,TUN,Italy,ITA,577,1920,0,-,0,0,0
2022,Tunisia,TUN,Jordan,JOR,10,9,0,-,0,0,0
2022,Tunisia,TUN,"Rep. of Korea",KOR,0,111,0,-,0,0,0
2022,Tunisia,TUN,Lebanon,LBN,9,0,0,-,0,0,5
2022,Tunisia,TUN,Luxembourg,LUX,11,25,0,-,0,0,0
2022,Tunisia,TUN,Mauritania,MRT,0,5,0,-,0,0,0
2022,Tunisia,TUN,Morocco,MAR,5,5,0,-,0,0,0
2022,Tunisia,TUN,Malta,MLT,13,5,0,-,0,0,0
2022,Tunisia,TUN,"Netherlands (Kingdom of the)",NLD,90,233,0,-,0,0,0
2022,Tunisia,TUN,Philippines,PHL,0,5,0,-,0,0,0
2022,Tunisia,TUN,Poland,POL,10,5,0,-,0,0,0
2022,Tunisia,TUN,Portugal,PRT,84,0,0,-,0,0,0
2022,Tunisia,TUN,Romania,ROU,7,12,0,-,0,0,0
2022,Tunisia,TUN,"Saudi Arabia",SAU,6,0,0,-,0,0,0
2022,Tunisia,TUN,Spain,ESP,92,100,0,-,0,0,0
2022,Tunisia,TUN,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,-,0,0,29
2022,Tunisia,TUN,Slovakia,SVK,5,0,0,-,0,0,0
2022,Tunisia,TUN,Slovenia,SVN,0,10,0,-,0,0,0
2022,Tunisia,TUN,Sweden,SWE,47,58,0,-,0,0,0
2022,Tunisia,TUN,Switzerland,CHE,187,119,0,-,0,0,0
2022,Tunisia,TUN,"Syrian Arab Rep.",SYR,5,5,0,-,0,0,0
2022,Tunisia,TUN,"United States of America",USA,105,468,0,-,0,0,0
2022,Türkiye,TUR,Algeria,DZA,0,7,0,-,0,0,0
2022,Türkiye,TUR,Angola,AGO,0,32,0,-,0,0,0
2022,Türkiye,TUR,Egypt,EGY,0,336,0,-,0,0,0
2022,Türkiye,TUR,Argentina,ARG,7,0,0,-,0,0,0
2022,Türkiye,TUR,Armenia,ARM,17,18,0,-,0,0,0
2022,Türkiye,TUR,Australia,AUS,804,530,0,-,0,0,0
2022,Türkiye,TUR,Austria,AUT,756,2864,0,-,0,0,0
2022,Türkiye,TUR,Belgium,BEL,3126,1930,0,-,0,0,0
2022,Türkiye,TUR,Benin,BEN,10,0,0,-,0,0,0
2022,Türkiye,TUR,"Burkina Faso",BFA,35,0,0,-,0,0,0
2022,Türkiye,TUR,Belarus,BLR,21,5,0,-,0,0,0
2022,Türkiye,TUR,Brazil,BRA,14,249,0,-,0,0,0
2022,Türkiye,TUR,"Bosnia and Herzegovina",BIH,47,28,0,-,0,0,12
2022,Türkiye,TUR,Bulgaria,BGR,12,38,0,-,0,0,0
2022,Türkiye,TUR,Canada,CAN,2346,8932,0,-,0,0,0
2022,Türkiye,TUR,"Central African Rep.",CAF,9,0,0,-,0,0,0
2022,Türkiye,TUR,Chile,CHL,27,5,0,-,0,0,0
2022,Türkiye,TUR,Cameroon,CMR,0,5,0,-,0,0,0
2022,Türkiye,TUR,Colombia,COL,7,0,0,-,0,0,0
2022,Türkiye,TUR,"Costa Rica",CRI,0,8,0,-,0,0,0
2022,Türkiye,TUR,Cyprus,CYP,266,337,0,-,0,0,0
2022,Türkiye,TUR,Czechia,CZE,12,75,0,-,0,0,0
2022,Türkiye,TUR,Denmark,DNK,45,37,0,-,0,0,0
2022,Türkiye,TUR,Ecuador,ECU,5,0,0,-,0,0,0
2022,Türkiye,TUR,Estonia,EST,30,5,0,-,0,0,0
2022,Türkiye,TUR,Finland,FIN,958,221,0,-,0,0,0
2022,Türkiye,TUR,France,FRA,18320,7792,0,-,0,0,0
2022,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,3114,3145,0,-,0,0,0
2022,Türkiye,TUR,Georgia,GEO,0,228,0,-,0,0,0
2022,Türkiye,TUR,Germany,DEU,26527,30479,0,-,0,0,0
2022,Türkiye,TUR,Ghana,GHA,69,0,0,-,0,0,0
2022,Türkiye,TUR,Guinea-Bissau,GNB,0,5,0,-,0,0,0
2022,Türkiye,TUR,Greece,GRC,1592,1230,0,-,0,0,0
2022,Türkiye,TUR,Croatia,HRV,27,80,0,-,0,0,32
2022,Türkiye,TUR,Hungary,HUN,37,0,0,-,0,0,0
2022,Türkiye,TUR,Iceland,ISL,11,16,0,-,0,0,0
2022,Türkiye,TUR,"Cote d'Ivoire",CIV,34,0,0,-,0,0,0
2022,Türkiye,TUR,India,IND,5,0,0,-,0,0,0
2022,Türkiye,TUR,Indonesia,IDN,0,7,0,-,0,0,0
2022,Türkiye,TUR,Ireland,IRL,31,45,0,-,0,0,0
2022,Türkiye,TUR,Iraq,IRQ,4743,3222,0,-,0,0,119
2022,Türkiye,TUR,Israel,ISR,5,157,0,-,0,0,0
2022,Türkiye,TUR,Italy,ITA,1607,1157,0,-,0,0,0
2022,Türkiye,TUR,Japan,JPN,47,0,0,-,0,0,0
2022,Türkiye,TUR,Kenya,KEN,146,61,0,-,0,0,0
2022,Türkiye,TUR,Kyrgyzstan,KGZ,0,271,0,-,0,0,0
2022,Türkiye,TUR,"Rep. of Korea",KOR,0,1118,0,-,0,0,0
2022,Türkiye,TUR,Liberia,LBR,16,0,0,-,0,0,0
2022,Türkiye,TUR,Libya,LBY,5,0,0,-,0,0,0
2022,Türkiye,TUR,Lebanon,LBN,8,20,0,-,0,0,11
2022,Türkiye,TUR,Lithuania,LTU,75,0,0,-,0,0,0
2022,Türkiye,TUR,Luxembourg,LUX,154,110,0,-,0,0,0
2022,Türkiye,TUR,Latvia,LVA,34,0,0,-,0,0,0
2022,Türkiye,TUR,Mauritania,MRT,6,15,0,-,0,0,0
2022,Türkiye,TUR,"Rep. of Moldova",MDA,247,29,0,-,0,0,0
2022,Türkiye,TUR,Mexico,MEX,8,16,0,-,0,0,0
2022,Türkiye,TUR,Mali,MLI,22,7,0,-,0,0,0
2022,Türkiye,TUR,Malawi,MWI,31,24,0,-,0,0,0
2022,Türkiye,TUR,Montenegro,MNE,0,7,0,-,0,0,5
2022,Türkiye,TUR,Morocco,MAR,5,28,0,-,0,0,0
2022,Türkiye,TUR,Mozambique,MOZ,0,30,0,-,0,0,0
2022,Türkiye,TUR,Malta,MLT,7,11,0,-,0,0,0
2022,Türkiye,TUR,"Netherlands (Kingdom of the)",NLD,7979,2361,0,-,0,0,0
2022,Türkiye,TUR,Nigeria,NGA,379,65,0,-,0,0,0
2022,Türkiye,TUR,Norway,NOR,1198,170,0,-,0,0,0
2022,Türkiye,TUR,"New Zealand",NZL,54,0,0,-,0,0,0
2022,Türkiye,TUR,Pakistan,PAK,5,0,0,-,0,0,0
2022,Türkiye,TUR,Paraguay,PRY,5,5,0,-,0,0,0
2022,Türkiye,TUR,Peru,PER,47,39,0,-,0,0,0
2022,Türkiye,TUR,Philippines,PHL,57,19,0,-,0,0,0
2022,Türkiye,TUR,Poland,POL,341,42,0,-,0,0,0
2022,Türkiye,TUR,Portugal,PRT,83,13,0,-,0,0,0
2022,Türkiye,TUR,Romania,ROU,98,108,0,-,0,0,0
2022,Türkiye,TUR,"South Africa",ZAF,5,5,0,-,0,0,0
2022,Türkiye,TUR,"Russian Federation",RUS,6,0,0,-,0,0,0
2022,Türkiye,TUR,Senegal,SEN,0,5,0,-,0,0,0
2022,Türkiye,TUR,Spain,ESP,243,280,0,-,0,0,0
2022,Türkiye,TUR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,102,27,0,-,0,0,0
2022,Türkiye,TUR,Sudan,SDN,5,0,0,-,0,0,0
2022,Türkiye,TUR,Slovakia,SVK,16,40,0,-,0,0,0
2022,Türkiye,TUR,Slovenia,SVN,60,8,0,-,0,0,0
2022,Türkiye,TUR,Sweden,SWE,2595,438,0,-,0,0,0
2022,Türkiye,TUR,Switzerland,CHE,9108,3631,0,-,0,0,0
2022,Türkiye,TUR,"Syrian Arab Rep.",SYR,5,11,0,-,0,0,0
2022,Türkiye,TUR,"United Rep. of Tanzania",TZA,0,10,0,-,0,0,0
2022,Türkiye,TUR,Togo,TGO,63,10,0,-,0,0,0
2022,Türkiye,TUR,Uganda,UGA,85,0,0,-,0,0,0
2022,Türkiye,TUR,Ukraine,UKR,7,6,0,-,0,0,0
2022,Türkiye,TUR,Uruguay,URY,13,5,0,-,0,0,0
2022,Türkiye,TUR,"United States of America",USA,5464,10467,0,-,0,0,0
2022,Türkiye,TUR,"Venezuela (Bolivarian Republic of)",VEN,6,0,0,-,0,0,0
2022,Türkiye,TUR,Zambia,ZMB,21,0,0,-,0,0,0
2022,"United Arab Emirates",ARE,Australia,AUS,5,0,0,-,0,0,0
2022,"United Arab Emirates",ARE,Belgium,BEL,7,0,0,-,0,0,0
2022,"United Arab Emirates",ARE,Canada,CAN,16,34,0,-,0,0,0
2022,"United Arab Emirates",ARE,Ecuador,ECU,5,0,0,-,0,0,0
